name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Patriot Signature Line 8 GB,,"4,2400","2,4",,Blue / Silver,14.167,17.0
Mushkin Essentials 32 GB,128.38,"4,2133","2,16",4.012,Black / Green,14.065,15.0
Crucial CT8G4WFD8213 8 GB,,"4,2133","1,8",,Black / Green,14.065,15.0
GALAX HOF 16 GB,,"4,3600","2,8",,White,9.444,17.0
TEAMGROUP T-Force Delta RGB 4 GB,,"4,2400","1,4",,White,12.5,15.0
ADATA ADATA 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model AX4U3000316G16-DRG 32 GB,,"4,3000","2,16",,Red / White,10.667,16.0
G.Skill NT 16 GB,77.95,"4,2400","2,8",4.872,,14.167,17.0
TEAMGROUP T-Force Night Hawk RGB 16 GB,,"4,4000","2,8",,Black,9.0,18.0
Patriot Signature Line 32 GB,,"4,2133","2,16",,Green / Black,14.065,15.0
Crucial CT8G4WFS824A 8 GB,106.42,"4,2400","1,8",13.303,Green,14.167,17.0
Mushkin Proline 16 GB,,"4,2133","1,16",,Green / Black,14.065,15.0
KFA2 Hall Of Fame Extreme 16 GB,,"4,4000","2,8",,White / Silver,9.5,19.0
Crucial CT16G4TFD8266 16 GB,89.99,"4,2666","1,16",5.624,Green / Black,14.254,19.0
OLOy MD4U042417IBDA 8 GB,,"4,2400","2,4",,Red / Black,14.167,17.0
TEAMGROUP T-Force Vulcan Z 4 GB,,"4,3200","1,4",,Red,10.0,16.0
Corsair ValueSelect 32 GB,,"4,2400","1,32",,Black,13.333,16.0
OLOy MD4U163016CGDA 32 GB,,"4,3000","2,16",,Black,10.667,16.0
Corsair Dominator Platinum Special Edition CONTRAST 32 GB,,"4,3466","2,16",,White / Black,9.233,16.0
OLOy MD4U163216CGSA 16 GB,,"4,3200","1,16",,Black,10.0,16.0
Crucial Ballistix RGB 64 GB,,"4,3200","2,32",,White,10.0,16.0
Kingston HyperX 16 GB,,"4,4800","2,8",,Black,7.917,19.0
Silicon Power GAMING 16 GB,,"4,3000","2,8",,Black / Silver,10.667,16.0
Corsair Vengeance RGB RS 128 GB,,"4,3200","4,32",,Black / Gray,10.0,16.0
V-Color XSky RGB 32 GB,,"5,6400","2,16",,White,10.0,32.0
TEAMGROUP T-Force Dark Z 32 GB,,"4,3200","2,16",,Red,10.0,16.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,"4,3200","2,32",,Black / Gold,10.0,16.0
Mushkin Silverline 32 GB,113.99,"4,3200","1,32",3.562,Silver,13.75,22.0
G.Skill Trident Z Neo 64 GB,,"4,4000","2,32",,Black / White,9.0,18.0
Silicon Power XPOWER Turbine 8 GB,,"4,3200","1,8",,Blue / Black,10.0,16.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"4,3200","2,8",,White,10.0,16.0
Thermaltake TOUGHRAM XG RGB 64 GB,544.98,"4,3600","2,32",8.515,White / Silver,10.0,18.0
PROXMEM UNDERWORLD TUF 32 GB,,"5,6000","2,16",,Black / Gray,10.0,30.0
Thermaltake TOUGHRAM Z-ONE RGB 32 GB,,"5,4800","2,16",,Black,16.667,40.0
VisionTek 901345 32 GB,,"4,2933","1,32",,Black,14.32,21.0
Silicon Power SP048GBLVU560P02 48 GB,,"5,5600","1,48",,Black,16.429,46.0
Corsair WS 64 GB,503.99,"5,5600","4,16",7.875,Black / Green,14.286,40.0
Kingston FURY Renegade Pro 256 GB,1504.0,"5,5600","8,32",5.875,Black,12.857,36.0
TEAMGROUP T-Force Delta RGB Eco 32 GB,,"5,6000","2,16",,Silver,12.667,38.0
TEAMGROUP Xtreem ARGB 96 GB,,"5,6800","2,48",,White,10.588,36.0
TEAMGROUP Xtreem ARGB 32 GB,119.99,"5,6400","2,16",3.75,White,10.0,32.0
Acer Predator Hera RGB 64 GB,,"5,6400","2,32",,Black,10.0,32.0
Kingston FURY 32 GB,102.18,"5,5200","1,32",3.193,White,15.385,40.0
Kingston ValueRAM 16 GB,73.68,"4,3200","1,16",4.605,,13.75,22.0
G.Skill Ripjaws 16 GB,42.2,"4,2400","2,8",2.638,Black,13.333,16.0
Mushkin Redline 16 GB,36.76,"4,3200","2,8",2.297,,13.75,22.0
Crucial CT16G4RFD424A 16 GB,38.99,"4,2400","1,16",2.437,Green / Black,14.167,17.0
Patriot Viper Steel 16 GB,38.99,"4,2400","1,16",2.437,Black,15.0,18.0
Kingston FURY Impact 32 GB,202.33,"4,2666","1,32",6.323,Black,12.003,16.0
TEAMGROUP T-Create Master 64 GB,450.99,"5,6400","4,16",7.047,Black,10.0,32.0
G.Skill Ares 8 GB,39.29,"3,2400","2,4",4.911,Black / Blue,9.167,11.0
G.Skill Ripjaws Z 16 GB,73.22,"3,2133","4,4",4.576,,9.376,10.0
Klevv Genuine 8 GB,,"3,2800","2,4",,Black / Silver,8.571,12.0
G.Skill Aegis 16 GB,68.39,"4,2133","4,4",4.274,Black / Red,14.065,15.0
VisionTek 900848 16 GB,155.04,"3,1600","1,16",9.69,Green / Black,13.75,11.0
G.Skill Value 64 GB,,"4,2666","2,32",,Black,14.254,19.0
Mushkin Redline 16 GB,57.65,"4,3600","2,8",3.603,White,8.889,16.0
Mushkin Redline Lumina 16 GB,70.98,"4,2666","2,8",4.436,Black,12.003,16.0
Kingston ValueRAM 1 GB,30.36,"2,800","1,1",30.36,Green,12.5,5.0
G.Skill Ripjaws X 16 GB,122.02,"3,1866","4,4",7.626,Black / Red,9.646,9.0
Crucial CT32G3ELSDQ4186D 32 GB,58.99,"3,1866","1,32",1.843,Blue / Silver,11.79,11.0
Kingston KVR16E11S8/4 4 GB,28.91,"3,1600","1,4",7.228,Green,13.75,11.0
Corsair Vengeance Performance 8 GB,33.99,"4,2400","1,8",4.249,Black / Yellow,13.333,16.0
G.Skill Trident Z 16 GB,149.0,"4,4266","2,8",9.312,Silver / Red,8.908,19.0
G.Skill Trident Z Royal 64 GB,249.0,"4,2666","2,32",3.891,Silver,13.503,18.0
G.Skill Ripjaws V 64 GB,569.0,"4,4000","8,8",8.891,Black,7.5,15.0
Kingston FURY Beast 128 GB,,"4,2666","4,32",,Black,12.003,16.0
G.Skill F4-3600C17Q2-128GTZKK 128 GB,,"4,3600","8,16",,Black,9.444,17.0
V-Color TRA548G64D832Q 192 GB,1299.99,"5,6400","4,48",6.771,White,10.0,32.0
G.Skill Zeta R5 Neo 64 GB,763.39,"5,6000","4,16",11.928,Black,10.0,30.0
Corsair XMS2 4 GB,105.0,"2,800","2,2",26.25,Black / White,12.5,5.0
Corsair VS2GB800D2 2 GB,,"2,800","1,2",,Green,12.5,5.0
Crucial Ballistix 2 GB,,"2,800","1,2",,Yellow,10.0,4.0
Corsair XMS2 2 GB,29.95,"2,800","2,1",14.975,Black / White,12.5,5.0
Crucial CT25664BA1067 2 GB,19.98,"3,1066","1,2",9.99,Green,13.133,7.0
Kingston ValueRAM 2 GB,,"3,1333","1,2",,Green,13.503,9.0
Kingston ValueRAM 1 GB,,"2,800","1,1",,Green,15.0,6.0
Patriot Extreme Performance 4 GB,93.17,"2,800","2,2",23.293,Black / Green,12.5,5.0
G.Skill Ripjaws 24 GB,,"3,1600","6,4",,Black / Red,11.25,9.0
ADATA AD3U1333B2G9-DRH 4 GB,,"3,1333","2,2",,Blue / Silver,13.503,9.0
"Patriot Viper Xtreme Series, Division 2 4 GB",52.32,"3,1600","2,2",13.08,Black / Silver,10.0,8.0
Kingston ValueRAM 4 GB,,"3,1333","2,2",,Green,13.503,9.0
Kingston KVR1333D3N9K3/12G 12 GB,89.99,"3,1333","3,4",7.499,Green,13.503,9.0
Kingston KVR1066D3N7/4G 4 GB,,"3,1066","1,4",,Green,13.133,7.0
Patriot Signature 4 GB,88.4,"3,1333","1,4",22.1,Green,13.503,9.0
G.Skill Ripjaws X + Turbulence II 4 GB,,"3,2200","2,2",,Black / Blue,6.364,7.0
Crucial Ballistix Sport 3 GB,,"3,1600","3,1",,Black / Silver,12.5,10.0
Kingston Value 1 GB,22.99,"2,400","1,1",22.99,Green,15.0,3.0
GeIL EVO CORSA 8 GB,,"3,1866","2,4",,Black / Yellow,9.646,9.0
G.Skill Ripjaws Z 32 GB,196.01,"3,2133","8,4",6.125,Black / Blue,8.439,9.0
Mushkin Essentials 4 GB,26.54,"3,1600","2,2",6.635,Green,13.75,11.0
Kingston KHX1600C9D3LK2/8GX 8 GB,49.99,"3,1600","2,4",6.249,Green / Silver,11.25,9.0
G.Skill Ripjaws X 8 GB,27.38,"3,1600","1,8",3.422,Black / Blue,11.25,9.0
Patriot Gamer 2 8 GB,,"3,1600","1,8",,Black / Blue,11.25,9.0
Kingston KVR1333D3N9HK4/16G 16 GB,,"3,1333","4,4",,Green,13.503,9.0
"Patriot Viper Xtreme Series, Division 4 16 GB",220.0,"3,2133","4,4",13.75,Black / Silver,10.314,11.0
G.Skill Sniper Gaming 32 GB,,"3,1600","4,8",,Black / Red,11.25,9.0
"Patriot Intel Extreme Master, Limited Ed 8 GB",,"3,2133","2,4",,Black / Blue,10.314,11.0
Patriot Viper 3 16 GB,,"3,2133","4,4",,Black / Silver,10.314,11.0
G.Skill NS 4 GB,19.39,"3,1333","1,4",4.848,Black,13.503,9.0
Crucial CT2KIT102464BA160B 16 GB,,"3,1600","2,8",,Green,13.75,11.0
Corsair Vengeance Pro 8 GB,,"3,1866","2,4",,Black / Silver,9.646,9.0
Patriot PV316G240C0K 16 GB,,"3,2400","2,8",,Black / Silver,8.333,10.0
Avexir AVEXIR Core Series 8GB Kit 8 GB,,"3,3100","2,4",,Black / Blue,7.742,12.0
G.Skill AEGIS 4GB 4 GB,20.42,"3,1600","1,4",5.105,,13.75,11.0
Crucial CT2K2G3S1067M 4 GB,35.99,"3,1066","2,2",8.998,Black / Green,13.133,7.0
G.Skill Ripjaws 8 GB,,"3,2133","1,8",,Black / Red,10.314,11.0
G.Skill Value 16 GB,68.22,"4,2133","4,4",4.264,Black,14.065,15.0
Crucial CT4G4RFS8213 4 GB,49.99,"4,2133","1,4",12.498,Black / Green,14.065,15.0
Apotop U3A8Gx2-21C9GC 16 GB,,"3,2133","2,8",,Black / Gold,8.439,9.0
Klevv CRAS 16 GB,,"4,2133","4,4",,Black / Silver,14.065,15.0
Kingston KVR1333D3N9K4/32G 32 GB,147.1,"3,1333","4,8",4.597,Green,13.503,9.0
EVGA Superclocked 16 GB,,"3,1866","2,8",,Black,9.646,9.0
Patriot PSD416G2133K 16 GB,,"4,2133","2,8",,Green,14.065,15.0
G.Skill Trident Z 8 GB,,"4,3600","2,4",,Red / Silver,9.444,17.0
ADATA XPG V3 16 GB,,"3,2133","2,8",,Black / Red,9.376,10.0
GeIL Super Luce 16 GB,,"4,2400","2,8",,Black / Blue,12.5,15.0
Crucial CT2K102464BF186D 16 GB,28.68,"3,1866","2,8",1.792,Black / Green,13.934,13.0
Kingston Savage 16 GB,,"4,2400","2,8",,Black,10.0,12.0
Kingston KCP313NS8/4 4 GB,29.67,"3,1333","1,4",7.418,Black / Green,13.503,9.0
Crucial CT7982449 16 GB,,"4,2133","1,16",,Green,14.065,15.0
Kingston Predator 32 GB,,"4,3000","2,16",,Black,10.0,15.0
Kingston Predator 16 GB,,"4,3333","2,8",,Black / Silver,9.601,16.0
Patriot PSD48G2400K 8 GB,,"4,2400","2,4",,,13.333,16.0
G.Skill Trident Z RGB 32 GB,349.0,"4,4000","4,8",10.906,Black,8.5,17.0
TEAMGROUP T-Force Night Hawk RGB 32 GB,,"4,3200","2,16",,White,10.0,16.0
GeIL EVO FORZA 16 GB,,"4,2666","2,8",,Red / Black,12.003,16.0
Crucial Ballistix Tactical Tracer 16 GB,,"4,2666","2,8",,Silver,12.003,16.0
Crucial CT4K4G4RFS8266 16 GB,,"4,2666","4,4",,Green / Black,14.254,19.0
Crucial CT4G4WFS8266 4 GB,,"4,2666","1,4",,Green / Black,14.254,19.0
TEAMGROUP T-Force Night Hawk Legend RGB 16 GB,,"4,3200","2,8",,Gold,8.75,14.0
Crucial Ballistix Tactical Tracer 8 GB,,"4,2666","1,8",,Silver / Black,12.003,16.0
Crucial CT2K2G4SFS624A 4 GB,,"4,2400","2,2",,Green / Black,14.167,17.0
Kingston KSM24ES8/8ME 8 GB,,"4,2400","1,8",,Green / Black,14.167,17.0
Crucial Ballistix Sport LT 64 GB,,"4,3200","4,16",,Silver / Black,10.0,16.0
V-Color SKYWALKER 16 GB,,"4,3000","2,8",,Black / Silver,10.0,15.0
G.Skill Trident Z Royal 16 GB,209.0,"4,3600","2,8",13.062,Silver,8.889,16.0
Crucial Ballistix Elite 16 GB,,"4,3600","2,8",,Black,8.889,16.0
OLOy MD4U083016BBSA 8 GB,,"4,3000","1,8",,Black / Red,10.667,16.0
Mushkin Redline 16 GB,71.78,"4,3200","2,8",4.486,Red / Silver,10.0,16.0
TEAMGROUP T-Force Dark 16 GB,,"4,3200","2,8",,Red / Black,10.0,16.0
Kingston HyperX Fury 128 GB,,"4,3200","4,32",,Black,10.0,16.0
V-Color Prism RGB 16 GB,,"4,3200","2,8",,Black / Silver,10.0,16.0
Antec Katana RGB 16 GB,100.07,"4,3200","2,8",6.254,Black,10.0,16.0
Thermaltake TOUGHRAM RGB 64 GB,,"4,3600","2,32",,Black,10.0,18.0
Timetec 75TT32NU2R8-16GK2 32 GB,,"4,3200","2,16",,Black,10.0,16.0
TEAMGROUP T-Force Xtreem ARGB 16 GB,98.12,"4,3200","2,8",6.133,White,10.0,16.0
HP V10 RGB 16 GB,,"4,3200","2,8",,Silver / Black,8.75,14.0
HP V8 RGB 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
GeIL Orion AMD Edition 32 GB,,"4,3600","2,16",,Red,10.0,18.0
Addlink Spider X4 32 GB,,"4,3200","2,16",,Black,10.0,16.0
Kingston ValueRAM 16 GB,69.95,"5,4800","2,8",4.372,,16.667,40.0
TEAMGROUP T-Force Xtreem 16 GB,,"4,5333","2,8",,Black / White,8.251,22.0
Mushkin Redline Lumina 32 GB,150.68,"4,3600","2,16",4.709,White,10.0,18.0
Mushkin Redline Lumina 16 GB,57.37,"4,3600","2,8",3.586,White,10.0,18.0
G.Skill Trident Z RGB 64 GB,679.0,"4,3600","8,8",10.609,,8.889,16.0
G.Skill F4-3600C16Q2-64GTZKK 64 GB,425.81,"4,3600","8,8",6.653,Black,8.889,16.0
G.Skill Trident Z Neo 128 GB,,"4,3600","8,16",,Black / White,7.778,14.0
G.Skill Trident Z RGB (For AMD) 128 GB,,"4,2933","8,16",,Black,9.547,14.0
Silicon Power SP016GBLFU213B02 16 GB,,"4,2133","1,16",,,14.065,15.0
Silicon Power SP001GBRDE400O01 1 GB,,400,"1,1",,,12.5,2.5
TEAMGROUP Night Hawk RGB Gen 2 64 GB,,"4,3200","2,32",,Black,10.0,16.0
Thermaltake TOUGHRAM XG RGB 16 GB,174.98,"4,4000","2,8",10.936,Black / Silver,9.5,19.0
Neo Forza MARS 64 GB,,"4,3600","2,32",,Gray / Black,10.0,18.0
PROXMEM KERBEROS TUF 32 GB,,"5,6000","2,16",,Black / Silver,10.0,30.0
Thermaltake TOUGHRAM RC 32 GB,,"5,5600","2,16",,Black,12.857,36.0
G.Skill Zeta R5 64 GB,621.21,"5,6400","4,16",9.706,Black / White,10.0,32.0
Kingston FURY 64 GB,,"5,5600","2,32",,White,14.286,40.0
G.Skill Ripjaws S5 48 GB,203.28,"5,6000","2,24",4.235,Black,13.333,40.0
OLOy WarHawk RGB 8 GB,,"4,3600","1,8",,Black / Silver,10.0,18.0
Samsung M393B1G70BH0-CK0 8 GB,25.99,"3,1600","1,8",3.249,Green,13.75,11.0
Silicon Power SP032GBLVU560FD2AD 32 GB,,"5,5600","2,16",,Black,16.429,46.0
Silicon Power SP064GBLVU560FD2AD 64 GB,187.23,"5,5600","2,32",2.925,Black,16.429,46.0
GeIL EVO X II AMD 8 GB,,"4,2400","1,8",,Black,13.333,16.0
OLOy OWL RGB 64 GB,,"4,3200","2,32",,Black,10.0,16.0
Acer Predator Hermes RGB 48 GB,,"5,6800","2,24",,White,10.588,36.0
V-Color TRA548G68D834Q 192 GB,1669.99,"5,6800","4,48",8.698,White,10.0,34.0
Corsair WS 128 GB,942.99,"5,5600","4,32",7.367,Black / Green,14.286,40.0
Corsair WS 256 GB,1788.99,"5,5600","8,32",,Black / Green,14.286,40.0
Kingston FURY Renegade Pro 128 GB,1035.0,"5,6400","4,32",8.086,Black,10.0,32.0
Kingston FURY Renegade Pro 128 GB,1478.4,"5,5600","8,16",11.55,Black,10.0,28.0
Kingston FURY Renegade Pro 256 GB,1843.0,"5,6400","8,32",7.199,Black,10.0,32.0
TEAMGROUP T-Force Vulcanα 64 GB,,"5,6000","2,32",,Black,12.667,38.0
Acer Predator Pallas II 48 GB,,"5,6400","2,24",,Black,10.0,32.0
Mushkin Redline 64 GB,245.12,"4,3200","2,32",3.83,,13.75,22.0
Kingston FURY Impact 32 GB,70.0,"4,3200","1,32",2.188,Black,12.5,20.0
Kingston ValueRAM 32 GB,129.44,"4,3200","1,32",4.045,,13.75,22.0
Silicon Power SP016GBSFU240B22 16 GB,,"4,2400","2,8",,,14.167,17.0
Crucial CT2K16G4SFD8266 32 GB,85.0,"4,2666","2,16",2.656,Green / Black,14.254,19.0
Corsair ValueSelect 16 GB,68.98,"4,2133","2,8",4.311,Black / Yellow,14.065,15.0
Mushkin Redline 96 GB,239.99,"5,5600","2,48",2.5,Black,16.429,46.0
Silicon Power SP064GBLFU320X22 64 GB,,"4,3200","2,32",,,13.75,22.0
Kingston FURY Impact 8 GB,37.99,"5,4800","1,8",4.749,Black,15.833,38.0
Kingston FURY Impact 16 GB,54.23,"5,4800","1,16",3.389,Black,15.833,38.0
Samsung M393B2G70DB0-CMA 16 GB,33.79,"3,1866","1,16",2.112,Black / Green,13.934,13.0
G.Skill Ripjaws 32 GB,,"4,2133","2,16",,Black,14.065,15.0
Mushkin Redline 16 GB,37.99,"4,2666","2,8",2.374,,12.003,16.0
Corsair Vengeance 16 GB,88.99,"3,1600","2,8",5.562,Black / Silver,11.25,9.0
Crucial CT2KIT102464BF160B 16 GB,25.0,"3,1600","2,8",1.562,Green,13.75,11.0
G.Skill Ripjaws 32 GB,79.99,"5,4800","2,16",2.5,Black / Silver,16.667,40.0
Mushkin MES4S213FF8G18 8 GB,19.61,"4,2133","1,8",2.451,,14.065,15.0
Corsair Vengeance Performance 8 GB,43.98,"4,2666","1,8",5.497,Black / Yellow,13.503,18.0
G.Skill Ripjaws V 16 GB,164.95,"4,2666","2,8",10.309,Blue,11.253,15.0
Kingston KCP424SD8/16 16 GB,41.99,"4,2400","1,16",2.624,Green / Black,14.167,17.0
G.Skill Trident Z Neo 32 GB,92.64,"4,3000","2,16",2.895,Silver / Black,10.667,16.0
Silicon Power SP016GBSFU266F02 16 GB,,"4,2666","1,16",,Black,14.254,19.0
Mushkin Proline 32 GB,85.37,"4,2933","1,32",2.668,,15.002,22.0
Corsair XMS2 2 GB,74.95,"2,800","2,1",37.475,Black / Purple,10.0,4.0
G.Skill Ripjaws 4 GB,17.16,"3,1333","1,4",4.29,Black / Red,13.503,9.0
Patriot Viper Xtreme Division 4 8 GB,150.0,"3,1866","4,2",18.75,Black / Silver,9.646,9.0
Corsair Vengeance 8 GB,89.26,"3,2133","2,4",11.158,Black / Red,8.439,9.0
AMD RG2133 Gamer 16 GB,206.58,"3,2133","4,4",12.911,,9.376,10.0
Kingston ValueRAM 16 GB,59.99,"4,2133","1,16",3.749,Green,14.065,15.0
Kingston Server Premier 8 GB,69.99,"4,2666","1,8",,,14.254,19.0
Kingston Server Premier 8 GB,56.12,"4,3200","1,8",7.015,,13.75,22.0
Mushkin Redline 32 GB,143.66,"4,2933","2,16",4.489,,11.592,17.0
Mushkin Redline Lumina 16 GB,66.69,"4,4133","2,8",4.168,Black,9.194,19.0
Silicon Power SP032GBLVU560F22 32 GB,109.06,"5,5600","2,16",3.408,Black,16.429,46.0
Corsair WS 64 GB,561.99,"5,6400","4,16",8.781,Black,10.0,32.0
TEAMGROUP T-Create Classic 64 GB,179.99,"5,5600","2,32",2.812,Black,16.429,46.0
V-Color TRA532G60S432Q 128 GB,863.99,"5,6000","4,32",6.75,White,10.667,32.0
Kingston Fury Renegade RGB 32 GB,188.91,"5,6400","1,32",5.903,Silver / White,10.0,32.0
Kingston FURY Renegade Pro 32 GB,230.11,"5,6400","1,32",7.191,Black,10.0,32.0
Kingston FURY Renegade Pro 32 GB,284.72,"5,6800","1,32",8.898,Black,10.0,34.0
Corsair Dominator 12 GB,,"3,1600","6,2",,Black / Blue,10.0,8.0
Corsair XMS3 DHX 4 GB,,"3,1333","2,2",,Black / White,13.503,9.0
Corsair XMS2 2 GB,94.9,"2,800","2,1",47.45,Black / Purple,10.0,4.0
Corsair XMS2 4 GB,50.77,"2,800","2,2",12.693,Black / Blue,12.5,5.0
Crucial CT25664AA800 2 GB,,"2,800","1,2",,Green,15.0,6.0
Crucial CT2KIT12864AA800 2 GB,24.99,"2,800","2,1",12.495,Green,15.0,6.0
Kingston ValueRAM 2 GB,17.39,"2,667","1,2",8.695,Green,14.993,5.0
Corsair Dominator GT 8 GB,,"3,1866","4,2",,Black / Red,9.646,9.0
Corsair CMV4GX3M2A1333C9 4 GB,,"3,1333","2,2",,Black / Silver,13.503,9.0
G.Skill Ripjaws 4 GB,20.1,"3,1600","1,4",5.025,Black / Red,11.25,9.0
ADATA XPG Gaming 4 GB,,"3,2000","2,2",,Black / Silver,9.0,9.0
Patriot Viper Xtreme 8 GB,95.29,"3,2000","2,4",11.911,Black / Silver,9.0,9.0
Patriot Viper II Sector 5 Edition 4 GB,,"3,2500","2,2",,Black / Red,7.2,9.0
Kingston KVR1333D3K3/6GR 6 GB,,"3,1333","3,2",,Green,13.503,9.0
Kingston HyperX Grey 8 GB,,"3,1600","2,4",,Gray / Silver,11.25,9.0
Crucial CT3KIT102464BA1339 24 GB,,"3,1333","3,8",,Green,13.503,9.0
Crucial CT102464BA1339 8 GB,,"3,1333","1,8",,Green,13.503,9.0
G.Skill Ripjaws Z 64 GB,,"3,1600","8,8",,Black / Red,12.5,10.0
Corsair Vengeance LP 4 GB,,"3,1600","1,4",,Black / Yellow,8.75,7.0
Corsair XMS 16 GB,,"3,1333","2,8",,Black / Silver,13.503,9.0
G.Skill Value 8 GB,20.38,"3,1333","1,8",2.547,Black,13.503,9.0
Kingston KVR16S11S8/4 4 GB,18.97,"3,1600","1,4",4.742,,13.75,11.0
GeIL EVO VELOCE 16 GB,,"3,2400","2,8",,White,9.167,11.0
Corsair CMV8GX3M2A1600C11 8 GB,52.98,"3,1600","2,4",6.622,Green,13.75,11.0
Kingston Black 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9.0
Kingston KVR13N9S8K2/8 8 GB,49.99,"3,1333","2,4",6.249,Green,13.503,9.0
G.Skill Ripjaws X 32 GB,252.0,"3,2400","4,8",7.875,,9.167,11.0
PNY XLR8 16 GB,,"3,1600","2,8",,,11.25,9.0
Crucial Ballistix Sport XT 16 GB,,"3,1866","2,8",,,10.718,10.0
TEAMGROUP Dark 8 GB,,"3,1600","2,4",,,11.25,9.0
TEAMGROUP Elite 4 GB,,"2,667","2,2",,,14.993,5.0
ADATA XPG V1.0 4 GB,,"3,1600","1,4",,,11.25,9.0
G.Skill Aegis 4 GB,27.99,"3,1333","1,4",6.997,,13.503,9.0
G.Skill Aegis 8 GB,25.18,"3,1600","2,4",3.147,,13.75,11.0
Corsair Mac Memory 4 GB,15.87,"3,1333","1,4",3.967,Black / Green,13.503,9.0
G.Skill FA-1333C9Q-32GSQ 32 GB,80.91,"3,1333","4,8",2.528,Black / Green,13.503,9.0
HP B4U37AA 8 GB,,"3,1600","1,8",,Black / Blue,13.75,11.0
AMD R9 2400 16 GB,,"3,2400","2,8",,Black / Silver,9.167,11.0
Crucial BLE4KIT4G3D1608DE1TX0 16 GB,,"3,1600","4,4",,Black,10.0,8.0
Kingston HyperX Beast 8 GB,,"3,2400","2,4",,Black,9.167,11.0
TEAMGROUP Elite Plus 2 GB,,"3,1333","1,2",,Black / Gold,13.503,9.0
Mushkin Blackline 32 GB,,"3,2400","4,8",,Yellow,9.167,11.0
Wintec 3RSL160011R9H-32GQ 32 GB,,"3,1600","4,8",,Black / Silver,13.75,11.0
Kingston KVR21N15/8 8 GB,,"4,2133","1,8",,Black / Green,14.065,15.0
Crucial CT2K16G3ERSDD4186D 32 GB,,"3,1866","2,16",,Green,13.934,13.0
Crucial CT25672BD160B 2 GB,,"3,1600","1,2",,Green,13.75,11.0
Avexir Blitz1.1 16 GB,,"3,2133","2,8",,Black / Yellow,8.439,9.0
PNY Anarchy X 16 GB,128.91,"3,2666","2,8",,Black / Red,9.002,12.0
Patriot Viper 4 8 GB,59.68,"4,2800","2,4",7.46,Black / Red,11.429,16.0
GeIL Dragon RAM Combo 8 GB,,"4,3600","2,4",,White / Gold,9.444,17.0
Kingston Savage 128 GB,,"4,2666","8,16",,Black / Silver,11.253,15.0
G.Skill Ripjaws 4 GB,21.18,"4,2666","1,4",5.295,Black / Blue,13.503,18.0
Crucial CT102472BD160B 8 GB,42.13,"3,1600","1,8",5.266,Black / Green,13.75,11.0
G.Skill FORTIS 32 GB,,"4,2400","2,16",,Black / Red,12.5,15.0
Kingston Predator 64 GB,,"4,2400","4,16",,Black,10.0,12.0
TEAMGROUP Vulcan 32 GB,,"4,2400","2,16",,Black / Gray,12.5,15.0
Apacer Commando 32 GB,,"4,2400","2,16",,Black / Red,13.333,16.0
Apacer Commando 16 GB,,"4,2666","2,8",,Black / Red,12.003,16.0
Crucial Sport LT 8 GB,,"4,2666","1,8",,White / Silver,12.003,16.0
Kingston ValueRAM 4 GB,66.0,"4,2400","1,4",16.5,,14.167,17.0
Avexir Blitz 16 GB,,"4,3200","2,8",,Black / Red,10.0,16.0
G.Skill Sniper X 32 GB,101.49,"4,2400","2,16",3.172,Black / Camo,14.167,17.0
G.Skill Flare X 64 GB,,"4,2933","4,16",,Black,10.91,16.0
GeIL EVO FORZA 8 GB,,"4,2400","2,4",,Red / Black,12.5,15.0
TEAMGROUP T-Force Night Hawk 16 GB,,"4,3600","2,8",,Black,10.0,18.0
Compustocx CSXA-LO-1333-4G-KIT 4 GB,,"3,1333","1,4",,Green / Black,13.503,9.0
G.Skill Sniper X 16 GB,393.17,"4,3400","2,8",24.573,Camo / Black,9.412,16.0
Klevv BOLT 4 GB,,"4,2400","1,4",,Black / Gold,12.5,15.0
ADATA XPG GAMMIX D10 64 GB,,"4,2666","4,16",,Black / White,12.003,16.0
ADATA XPG GAMMIX D10 4 GB,,"4,2666","1,4",,Black / White,12.003,16.0
Crucial Ballistix Sport AT 32 GB,,"4,2666","2,16",,Silver / Black,12.003,16.0
Corsair Vengeance RGB Pro 64 GB,398.0,"4,3600","4,16",6.219,Black,10.0,18.0
Crucial CT2G4SFS624A 2 GB,,"4,2400","1,2",,Green / Black,14.167,17.0
TEAMGROUP XCalibur Phantom Gaming RGB 16 GB,,"4,3200","2,8",,Black,10.0,16.0
Kingston KSM24RS8/8MEI 8 GB,48.23,"4,2400","1,8",6.029,Green / Black,14.167,17.0
OLOy MD4U083618IASA 8 GB,,"4,3600","1,8",,White / Gray,10.0,18.0
OLOy MD4U082619BBSA 8 GB,,"4,2666","1,8",,Red / Black,14.254,19.0
Corsair Dominator Platinum RGB 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3800 (PC4 30400) Desktop Memory Model CMT128GX4M8X3800C19 128 GB,,"4,3800","8,16",,Black,10.0,19.0
Kingston KSM26ES8/8ME 8 GB,,"4,2666","1,8",,Green,14.254,19.0
